timestamp,table_id,last_token,host_id,size_bytes,missing_replicas
2026-09-18T12:44:04.630050+00:00,f2d22bb0-b358-11f1-b5f0-536d044ee06a,-8646911284551352321,a0eb4ae6-882e-4170-b469-bacdabdb9f21,16887771,[]
2026-09-18T12:44:04.630050+00:00,f2d22bb0-b358-11f1-b5f0-536d044ee06a,-8646911284551352321,e6cba1af-3a88-461f-b352-156696494d57,16887771,[]
2026-09-18T12:44:04.630050+00:00,f2d22bb0-b358-11f1-b5f0-536d044ee06a,-8646911284551352321,1c018dde-d424-47c1-9b80-1db9475be876,16887771,[]
2026-09-18T12:44:04.630050+00:00,f2d22bb0-b358-11f1-b5f0-536d044ee06a,-8070450532247928833,1c018dde-d424-47c1-9b80-1db9475be876,16846112,[]
2026-09-18T12:44:04.630050+00:00,f2d22bb0-b358-11f1-b5f0-536d044ee06a,-8070450532247928833,a0eb4ae6-882e-4170-b469-bacdabdb9f21,16846112,[]
2026-09-18T12:44:04.630050+00:00,f2d22bb0-b358-11f1-b5f0-536d044ee06a,-8070450532247928833,e6cba1af-3a88-461f-b352-156696494d57,16846112,[]
2026-09-18T12:44:04.630050+00:00,f2d22bb0-b358-11f1-b5f0-536d044ee06a,-7493989779944505345,1c018dde-d424-47c1-9b80-1db9475be876,16396684,[]
2026-09-18T12:44:04.630050+00:00,f2d22bb0-b358-11f1-b5f0-536d044ee06a,-7493989779944505345,e6cba1af-3a88-461f-b352-156696494d57,16396684,[]
2026-09-18T12:44:04.630050+00:00,f2d22bb0-b358-11f1-b5f0-536d044ee06a,-7493989779944505345,a0eb4ae6-882e-4170-b469-bacdabdb9f21,16396684,[]
2026-09-18T12:44:04.630050+00:00,f2d22bb0-b358-11f1-b5f0-536d044ee06a,-6917529027641081857,1c018dde-d424-47c1-9b80-1db9475be876,16741670,[]
2026-09-18T12:44:04.630050+00:00,f2d22bb0-b358-11f1-b5f0-536d044ee06a,-6917529027641081857,a0eb4ae6-882e-4170-b469-bacdabdb9f21,16741670,[]
2026-09-18T12:44:04.630050+00:00,f2d22bb0-b358-11f1-b5f0-536d044ee06a,-6917529027641081857,e6cba1af-3a88-461f-b352-156696494d57,16741670,[]
2026-09-18T12:44:04.630050+00:00,f2d22bb0-b358-11f1-b5f0-536d044ee06a,-6341068275337658369,1c018dde-d424-47c1-9b80-1db9475be876,16730555,[]
2026-09-18T12:44:04.630050+00:00,f2d22bb0-b358-11f1-b5f0-536d044ee06a,-6341068275337658369,e6cba1af-3a88-461f-b352-156696494d57,16730555,[]
2026-09-18T12:44:04.630050+00:00,f2d22bb0-b358-11f1-b5f0-536d044ee06a,-6341068275337658369,a0eb4ae6-882e-4170-b469-bacdabdb9f21,16730555,[]
2026-09-18T12:44:04.630050+00:00,f2d22bb0-b358-11f1-b5f0-536d044ee06a,-5764607523034234881,e6cba1af-3a88-461f-b352-156696494d57,16787055,[]
2026-09-18T12:44:04.630050+00:00,f2d22bb0-b358-11f1-b5f0-536d044ee06a,-5764607523034234881,a0eb4ae6-882e-4170-b469-bacdabdb9f21,16787055,[]
2026-09-18T12:44:04.630050+00:00,f2d22bb0-b358-11f1-b5f0-536d044ee06a,-5764607523034234881,1c018dde-d424-47c1-9b80-1db9475be876,16787055,[]
2026-09-18T12:44:04.630050+00:00,f2d22bb0-b358-11f1-b5f0-536d044ee06a,-5188146770730811393,a0eb4ae6-882e-4170-b469-bacdabdb9f21,16678898,[]
2026-09-18T12:44:04.630050+00:00,f2d22bb0-b358-11f1-b5f0-536d044ee06a,-5188146770730811393,e6cba1af-3a88-461f-b352-156696494d57,16678898,[]
2026-09-18T12:44:04.630050+00:00,f2d22bb0-b358-11f1-b5f0-536d044ee06a,-5188146770730811393,1c018dde-d424-47c1-9b80-1db9475be876,16678898,[]
2026-09-18T12:44:04.630050+00:00,f2d22bb0-b358-11f1-b5f0-536d044ee06a,-4611686018427387905,e6cba1af-3a88-461f-b352-156696494d57,16700226,[]
2026-09-18T12:44:04.630050+00:00,f2d22bb0-b358-11f1-b5f0-536d044ee06a,-4611686018427387905,a0eb4ae6-882e-4170-b469-bacdabdb9f21,16700226,[]
2026-09-18T12:44:04.630050+00:00,f2d22bb0-b358-11f1-b5f0-536d044ee06a,-4611686018427387905,1c018dde-d424-47c1-9b80-1db9475be876,16700226,[]
2026-09-18T12:44:04.630050+00:00,f2d22bb0-b358-11f1-b5f0-536d044ee06a,-4035225266123964417,e6cba1af-3a88-461f-b352-156696494d57,16863156,[]
2026-09-18T12:44:04.630050+00:00,f2d22bb0-b358-11f1-b5f0-536d044ee06a,-4035225266123964417,a0eb4ae6-882e-4170-b469-bacdabdb9f21,16863156,[]
2026-09-18T12:44:04.630050+00:00,f2d22bb0-b358-11f1-b5f0-536d044ee06a,-4035225266123964417,1c018dde-d424-47c1-9b80-1db9475be876,16863156,[]
2026-09-18T12:44:04.630050+00:00,f2d22bb0-b358-11f1-b5f0-536d044ee06a,-3458764513820540929,1c018dde-d424-47c1-9b80-1db9475be876,16681456,[]
2026-09-18T12:44:04.630050+00:00,f2d22bb0-b358-11f1-b5f0-536d044ee06a,-3458764513820540929,e6cba1af-3a88-461f-b352-156696494d57,16681456,[]
