timestamp,table_id,last_token,host_id,size_bytes,missing_replicas
2026-09-16T12:12:53.380142+00:00,020096b0-b1c6-11f1-981b-36d49e04e1ae,-8646911284551352321,c22ded01-d373-44a7-9633-014a1b342008,0,[]
2026-09-16T12:12:53.380142+00:00,020096b0-b1c6-11f1-981b-36d49e04e1ae,-8646911284551352321,849040cc-f841-4790-a4c0-1796a177ea8b,0,[]
2026-09-16T12:12:53.380142+00:00,020096b0-b1c6-11f1-981b-36d49e04e1ae,-8646911284551352321,fd88c26e-1b3e-4e90-97c4-56c206b557a4,0,[]
2026-09-16T12:12:53.380142+00:00,020096b0-b1c6-11f1-981b-36d49e04e1ae,-8070450532247928833,849040cc-f841-4790-a4c0-1796a177ea8b,0,[]
2026-09-16T12:12:53.380142+00:00,020096b0-b1c6-11f1-981b-36d49e04e1ae,-8070450532247928833,c22ded01-d373-44a7-9633-014a1b342008,0,[]
2026-09-16T12:12:53.380142+00:00,020096b0-b1c6-11f1-981b-36d49e04e1ae,-8070450532247928833,fd88c26e-1b3e-4e90-97c4-56c206b557a4,0,[]
2026-09-16T12:12:53.380142+00:00,020096b0-b1c6-11f1-981b-36d49e04e1ae,-7493989779944505345,c22ded01-d373-44a7-9633-014a1b342008,0,[]
2026-09-16T12:12:53.380142+00:00,020096b0-b1c6-11f1-981b-36d49e04e1ae,-7493989779944505345,fd88c26e-1b3e-4e90-97c4-56c206b557a4,0,[]
2026-09-16T12:12:53.380142+00:00,020096b0-b1c6-11f1-981b-36d49e04e1ae,-7493989779944505345,849040cc-f841-4790-a4c0-1796a177ea8b,0,[]
2026-09-16T12:12:53.380142+00:00,020096b0-b1c6-11f1-981b-36d49e04e1ae,-6917529027641081857,c22ded01-d373-44a7-9633-014a1b342008,0,[]
2026-09-16T12:12:53.380142+00:00,020096b0-b1c6-11f1-981b-36d49e04e1ae,-6917529027641081857,fd88c26e-1b3e-4e90-97c4-56c206b557a4,0,[]
2026-09-16T12:12:53.380142+00:00,020096b0-b1c6-11f1-981b-36d49e04e1ae,-6917529027641081857,849040cc-f841-4790-a4c0-1796a177ea8b,0,[]
2026-09-16T12:12:53.380142+00:00,020096b0-b1c6-11f1-981b-36d49e04e1ae,-6341068275337658369,c22ded01-d373-44a7-9633-014a1b342008,0,[]
2026-09-16T12:12:53.380142+00:00,020096b0-b1c6-11f1-981b-36d49e04e1ae,-6341068275337658369,849040cc-f841-4790-a4c0-1796a177ea8b,0,[]
2026-09-16T12:12:53.380142+00:00,020096b0-b1c6-11f1-981b-36d49e04e1ae,-6341068275337658369,fd88c26e-1b3e-4e90-97c4-56c206b557a4,0,[]
2026-09-16T12:12:53.380142+00:00,020096b0-b1c6-11f1-981b-36d49e04e1ae,-5764607523034234881,849040cc-f841-4790-a4c0-1796a177ea8b,0,[]
2026-09-16T12:12:53.380142+00:00,020096b0-b1c6-11f1-981b-36d49e04e1ae,-5764607523034234881,fd88c26e-1b3e-4e90-97c4-56c206b557a4,0,[]
2026-09-16T12:12:53.380142+00:00,020096b0-b1c6-11f1-981b-36d49e04e1ae,-5764607523034234881,c22ded01-d373-44a7-9633-014a1b342008,0,[]
2026-09-16T12:12:53.380142+00:00,020096b0-b1c6-11f1-981b-36d49e04e1ae,-5188146770730811393,c22ded01-d373-44a7-9633-014a1b342008,0,[]
2026-09-16T12:12:53.380142+00:00,020096b0-b1c6-11f1-981b-36d49e04e1ae,-5188146770730811393,fd88c26e-1b3e-4e90-97c4-56c206b557a4,0,[]
2026-09-16T12:12:53.380142+00:00,020096b0-b1c6-11f1-981b-36d49e04e1ae,-5188146770730811393,849040cc-f841-4790-a4c0-1796a177ea8b,0,[]
2026-09-16T12:12:53.380142+00:00,020096b0-b1c6-11f1-981b-36d49e04e1ae,-4611686018427387905,849040cc-f841-4790-a4c0-1796a177ea8b,0,[]
2026-09-16T12:12:53.380142+00:00,020096b0-b1c6-11f1-981b-36d49e04e1ae,-4611686018427387905,fd88c26e-1b3e-4e90-97c4-56c206b557a4,0,[]
2026-09-16T12:12:53.380142+00:00,020096b0-b1c6-11f1-981b-36d49e04e1ae,-4611686018427387905,c22ded01-d373-44a7-9633-014a1b342008,0,[]
2026-09-16T12:12:53.380142+00:00,020096b0-b1c6-11f1-981b-36d49e04e1ae,-4035225266123964417,849040cc-f841-4790-a4c0-1796a177ea8b,0,[]
2026-09-16T12:12:53.380142+00:00,020096b0-b1c6-11f1-981b-36d49e04e1ae,-4035225266123964417,fd88c26e-1b3e-4e90-97c4-56c206b557a4,0,[]
2026-09-16T12:12:53.380142+00:00,020096b0-b1c6-11f1-981b-36d49e04e1ae,-4035225266123964417,c22ded01-d373-44a7-9633-014a1b342008,0,[]
2026-09-16T12:12:53.380142+00:00,020096b0-b1c6-11f1-981b-36d49e04e1ae,-3458764513820540929,849040cc-f841-4790-a4c0-1796a177ea8b,0,[]
2026-09-16T12:12:53.380142+00:00,020096b0-b1c6-11f1-981b-36d49e04e1ae,-3458764513820540929,c22ded01-d373-44a7-9633-014a1b342008,0,[]
2026-09-16T12:12:53.380142+00:00,020096b0-b1c6-11f1-981b-36d49e04e1ae,-3458764513820540929,fd88c26e-1b3e-4e90-97c4-56c206b557a4,0,[]
2026-09-16T12:12:53.380142+00:00,020096b0-b1c6-11f1-981b-36d49e04e1ae,-2882303761517117441,fd88c26e-1b3e-4e90-97c4-56c206b557a4,0,[]
2026-09-16T12:12:53.380142+00:00,020096b0-b1c6-11f1-981b-36d49e04e1ae,-2882303761517117441,c22ded01-d373-44a7-9633-014a1b342008,0,[]
2026-09-16T12:12:53.380142+00:00,020096b0-b1c6-11f1-981b-36d49e04e1ae,-2882303761517117441,849040cc-f841-4790-a4c0-1796a177ea8b,0,[]
2026-09-16T12:12:53.380142+00:00,020096b0-b1c6-11f1-981b-36d49e04e1ae,-2305843009213693953,849040cc-f841-4790-a4c0-1796a177ea8b,0,[]
2026-09-16T12:12:53.380142+00:00,020096b0-b1c6-11f1-981b-36d49e04e1ae,-2305843009213693953,fd88c26e-1b3e-4e90-97c4-56c206b557a4,0,[]
2026-09-16T12:12:53.380142+00:00,020096b0-b1c6-11f1-981b-36d49e04e1ae,-2305843009213693953,c22ded01-d373-44a7-9633-014a1b342008,0,[]
2026-09-16T12:12:53.380142+00:00,020096b0-b1c6-11f1-981b-36d49e04e1ae,-1729382256910270465,fd88c26e-1b3e-4e90-97c4-56c206b557a4,0,[]
2026-09-16T12:12:53.380142+00:00,020096b0-b1c6-11f1-981b-36d49e04e1ae,-1729382256910270465,849040cc-f841-4790-a4c0-1796a177ea8b,0,[]
2026-09-16T12:12:53.380142+00:00,020096b0-b1c6-11f1-981b-36d49e04e1ae,-1729382256910270465,c22ded01-d373-44a7-9633-014a1b342008,0,[]
2026-09-16T12:12:53.380142+00:00,020096b0-b1c6-11f1-981b-36d49e04e1ae,-1152921504606846977,fd88c26e-1b3e-4e90-97c4-56c206b557a4,0,[]
2026-09-16T12:12:53.380142+00:00,020096b0-b1c6-11f1-981b-36d49e04e1ae,-1152921504606846977,849040cc-f841-4790-a4c0-1796a177ea8b,0,[]
2026-09-16T12:12:53.380142+00:00,020096b0-b1c6-11f1-981b-36d49e04e1ae,-1152921504606846977,c22ded01-d373-44a7-9633-014a1b342008,0,[]
2026-09-16T12:12:53.380142+00:00,020096b0-b1c6-11f1-981b-36d49e04e1ae,-576460752303423489,fd88c26e-1b3e-4e90-97c4-56c206b557a4,0,[]
2026-09-16T12:12:53.380142+00:00,020096b0-b1c6-11f1-981b-36d49e04e1ae,-576460752303423489,849040cc-f841-4790-a4c0-1796a177ea8b,0,[]
2026-09-16T12:12:53.380142+00:00,020096b0-b1c6-11f1-981b-36d49e04e1ae,-576460752303423489,c22ded01-d373-44a7-9633-014a1b342008,0,[]
2026-09-16T12:12:53.380142+00:00,020096b0-b1c6-11f1-981b-36d49e04e1ae,-1,849040cc-f841-4790-a4c0-1796a177ea8b,0,[]
2026-09-16T12:12:53.380142+00:00,020096b0-b1c6-11f1-981b-36d49e04e1ae,-1,c22ded01-d373-44a7-9633-014a1b342008,0,[]
2026-09-16T12:12:53.380142+00:00,020096b0-b1c6-11f1-981b-36d49e04e1ae,-1,fd88c26e-1b3e-4e90-97c4-56c206b557a4,0,[]
2026-09-16T12:12:53.380142+00:00,020096b0-b1c6-11f1-981b-36d49e04e1ae,576460752303423487,c22ded01-d373-44a7-9633-014a1b342008,0,[]
2026-09-16T12:12:53.380142+00:00,020096b0-b1c6-11f1-981b-36d49e04e1ae,576460752303423487,849040cc-f841-4790-a4c0-1796a177ea8b,0,[]
2026-09-16T12:12:53.380142+00:00,020096b0-b1c6-11f1-981b-36d49e04e1ae,576460752303423487,fd88c26e-1b3e-4e90-97c4-56c206b557a4,0,[]
2026-09-16T12:12:53.380142+00:00,020096b0-b1c6-11f1-981b-36d49e04e1ae,1152921504606846975,fd88c26e-1b3e-4e90-97c4-56c206b557a4,0,[]
