timestamp,table_id,last_token,host_id,size_bytes,missing_replicas
2026-09-21T11:47:26.879236+00:00,78bc4800-b5b1-11f1-b114-205badb8c8b6,-8935141660703064065,62a65cd7-d7de-438d-a370-4a22f7dd2203,174870,[]
2026-09-21T11:47:26.879236+00:00,78bc4800-b5b1-11f1-b114-205badb8c8b6,-8935141660703064065,18fde295-4cc9-45a9-9fe8-d40a50adbb42,174870,[]
2026-09-21T11:47:26.879236+00:00,78bc4800-b5b1-11f1-b114-205badb8c8b6,-8646911284551352321,f39d5e14-2888-4de4-815c-79f097c96335,166214,[]
2026-09-21T11:47:26.879236+00:00,78bc4800-b5b1-11f1-b114-205badb8c8b6,-8646911284551352321,fef944a6-4c06-4ca2-a071-46a9f7904bef,166214,[]
2026-09-21T11:47:26.879236+00:00,78bc4800-b5b1-11f1-b114-205badb8c8b6,-8358680908399640577,fef944a6-4c06-4ca2-a071-46a9f7904bef,186528,[]
2026-09-21T11:47:26.879236+00:00,78bc4800-b5b1-11f1-b114-205badb8c8b6,-8358680908399640577,62a65cd7-d7de-438d-a370-4a22f7dd2203,186528,[]
2026-09-21T11:47:26.879236+00:00,78bc4800-b5b1-11f1-b114-205badb8c8b6,-8070450532247928833,18fde295-4cc9-45a9-9fe8-d40a50adbb42,195224,[]
2026-09-21T11:47:26.879236+00:00,78bc4800-b5b1-11f1-b114-205badb8c8b6,-8070450532247928833,f39d5e14-2888-4de4-815c-79f097c96335,195224,[]
2026-09-21T11:47:26.879236+00:00,78bc4800-b5b1-11f1-b114-205badb8c8b6,-7782220156096217089,62a65cd7-d7de-438d-a370-4a22f7dd2203,187671,[]
2026-09-21T11:47:26.879236+00:00,78bc4800-b5b1-11f1-b114-205badb8c8b6,-7782220156096217089,fef944a6-4c06-4ca2-a071-46a9f7904bef,187671,[]
2026-09-21T11:47:26.879236+00:00,78bc4800-b5b1-11f1-b114-205badb8c8b6,-7493989779944505345,f39d5e14-2888-4de4-815c-79f097c96335,183315,[]
2026-09-21T11:47:26.879236+00:00,78bc4800-b5b1-11f1-b114-205badb8c8b6,-7493989779944505345,18fde295-4cc9-45a9-9fe8-d40a50adbb42,183315,[]
2026-09-21T11:47:26.879236+00:00,78bc4800-b5b1-11f1-b114-205badb8c8b6,-7205759403792793601,62a65cd7-d7de-438d-a370-4a22f7dd2203,165232,[]
2026-09-21T11:47:26.879236+00:00,78bc4800-b5b1-11f1-b114-205badb8c8b6,-7205759403792793601,fef944a6-4c06-4ca2-a071-46a9f7904bef,165232,[]
2026-09-21T11:47:26.879236+00:00,78bc4800-b5b1-11f1-b114-205badb8c8b6,-6917529027641081857,18fde295-4cc9-45a9-9fe8-d40a50adbb42,153511,[]
2026-09-21T11:47:26.879236+00:00,78bc4800-b5b1-11f1-b114-205badb8c8b6,-6917529027641081857,f39d5e14-2888-4de4-815c-79f097c96335,153511,[]
2026-09-21T11:47:26.879236+00:00,78bc4800-b5b1-11f1-b114-205badb8c8b6,-6629298651489370113,62a65cd7-d7de-438d-a370-4a22f7dd2203,168410,[]
2026-09-21T11:47:26.879236+00:00,78bc4800-b5b1-11f1-b114-205badb8c8b6,-6629298651489370113,f39d5e14-2888-4de4-815c-79f097c96335,168410,[]
2026-09-21T11:47:26.879236+00:00,78bc4800-b5b1-11f1-b114-205badb8c8b6,-6341068275337658369,fef944a6-4c06-4ca2-a071-46a9f7904bef,186529,[]
2026-09-21T11:47:26.879236+00:00,78bc4800-b5b1-11f1-b114-205badb8c8b6,-6341068275337658369,18fde295-4cc9-45a9-9fe8-d40a50adbb42,186529,[]
2026-09-21T11:47:26.879236+00:00,78bc4800-b5b1-11f1-b114-205badb8c8b6,-6052837899185946625,fef944a6-4c06-4ca2-a071-46a9f7904bef,169488,[]
2026-09-21T11:47:26.879236+00:00,78bc4800-b5b1-11f1-b114-205badb8c8b6,-6052837899185946625,f39d5e14-2888-4de4-815c-79f097c96335,169488,[]
2026-09-21T11:47:26.879236+00:00,78bc4800-b5b1-11f1-b114-205badb8c8b6,-5764607523034234881,62a65cd7-d7de-438d-a370-4a22f7dd2203,167446,[]
